"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Minecraft","minecraft:cherry_fence_gate",717,"Cherry Fence Gate","minecraft:cherry_fence_gate","minecraft:fence_gates"
"Minecraft","minecraft:cherry_hanging_sign",862,"Cherry Hanging Sign","minecraft:cherry_hanging_sign","minecraft:hanging_signs"
"Minecraft","minecraft:cherry_planks",28,"Cherry Planks","minecraft:cherry_planks","blockus:planks_that_burn, c:planks_that_burn, chipped:cherry_planks, handcrafted:counter_materials, minecraft:planks, handcrafted:trim_materials"
"Minecraft","minecraft:cherry_pressure_plate",682,"Cherry Pressure Plate","minecraft:cherry_pressure_plate","minecraft:wooden_pressure_plates, extshape:wooden_blocks"
"Minecraft","minecraft:cherry_sign",851,"Cherry Sign","minecraft:cherry_sign","minecraft:signs"
"Minecraft","minecraft:cherry_slab",235,"Cherry Slab","minecraft:cherry_slab","extshape:wooden_blocks, minecraft:slabs, minecraft:wooden_slabs"
"Minecraft","minecraft:cherry_stairs",366,"Cherry Stairs","minecraft:cherry_stairs","extshape:wooden_blocks, minecraft:stairs, minecraft:wooden_stairs"
"Minecraft","minecraft:cherry_trapdoor",706,"Cherry Trapdoor","minecraft:cherry_trapdoor","minecraft:trapdoors, chipped:cherry_trapdoor, minecraft:wooden_trapdoors"
"Minecraft","minecraft:cherry_wood",149,"Cherry Wood","minecraft:cherry_wood","minecraft:cherry_logs, minecraft:completes_find_tree_tutorial, minecraft:logs, minecraft:logs_that_burn"
"Minecraft","minecraft:chest",277,"Chest","minecraft:chest","c:chests, handcrafted:chests, balm:wooden_chests, morecompvarsldx:chests, ae2:p2p_attunements/item_p2p_tunnel, c:wooden_chests, c:chest"
"Minecraft","minecraft:chest_minecart",729,"Minecart with Chest","minecraft:chest_minecart",""
"Minecraft","minecraft:chiseled_bookshelf",265,"Chiseled Bookshelf","minecraft:chiseled_bookshelf",""
"Minecraft","minecraft:chiseled_deepslate",328,"Chiseled Deepslate","minecraft:chiseled_deepslate",""
"Minecraft","minecraft:chiseled_deepslate",328,"Chiseled Deepslate","minecraft:chiseled_deepslate_from_cobbled_deepslate_stonecutting",""
"Minecraft","minecraft:chiseled_nether_bricks",346,"Chiseled Nether Bricks","minecraft:chiseled_nether_bricks",""
"Minecraft","minecraft:chiseled_nether_bricks",346,"Chiseled Nether Bricks","minecraft:chiseled_nether_bricks_from_nether_bricks_stonecutting",""
"Minecraft","minecraft:chiseled_polished_blackstone",1184,"Chiseled Polished Blackstone","minecraft:chiseled_polished_blackstone","incendium:blackstone_blocks"
"Minecraft","minecraft:chiseled_polished_blackstone",1184,"Chiseled Polished Blackstone","minecraft:chiseled_polished_blackstone_from_blackstone_stonecutting","incendium:blackstone_blocks"
"Minecraft","minecraft:chiseled_polished_blackstone",1184,"Chiseled Polished Blackstone","minecraft:chiseled_polished_blackstone_from_polished_blackstone_stonecutting","incendium:blackstone_blocks"
"Minecraft","minecraft:chiseled_quartz_block",400,"Chiseled Quartz Block","minecraft:chiseled_quartz_block",""
"Minecraft","minecraft:chiseled_quartz_block",400,"Chiseled Quartz Block","minecraft:chiseled_quartz_block_from_quartz_block_stonecutting",""
"Minecraft","minecraft:chiseled_red_sandstone",489,"Chiseled Red Sandstone","minecraft:chiseled_red_sandstone","c:sandstone, c:red_sandstone_blocks, c:sandstone_blocks"
"Minecraft","minecraft:chiseled_red_sandstone",489,"Chiseled Red Sandstone","minecraft:chiseled_red_sandstone_from_red_sandstone_stonecutting","c:sandstone, c:red_sandstone_blocks, c:sandstone_blocks"
"Minecraft","minecraft:chiseled_sandstone",170,"Chiseled Sandstone","minecraft:chiseled_sandstone","c:sandstone, c:uncolored_sandstone_blocks, c:sandstone_blocks"
"Minecraft","minecraft:chiseled_sandstone",170,"Chiseled Sandstone","minecraft:chiseled_sandstone_from_sandstone_stonecutting","c:sandstone, c:uncolored_sandstone_blocks, c:sandstone_blocks"
"Minecraft","minecraft:chiseled_stone_bricks",321,"Chiseled Stone Bricks","minecraft:chiseled_stone_bricks","minecraft:stone_bricks"
"Minecraft","minecraft:chiseled_stone_bricks",321,"Chiseled Stone Bricks","minecraft:chiseled_stone_bricks_from_stone_bricks_stonecutting","minecraft:stone_bricks"
"Minecraft","minecraft:chiseled_stone_bricks",321,"Chiseled Stone Bricks","minecraft:chiseled_stone_bricks_stone_from_stonecutting","minecraft:stone_bricks"
"Minecraft","minecraft:clay",287,"Clay","minecraft:clay","chipped:clay"
"Minecraft","minecraft:clock",892,"Clock","minecraft:clock","minecraft:piglin_loved, incendium:iron_stackable, bookshelf:clocks, incendium:gold_stackable, c:clocks"
"Minecraft","minecraft:coal",762,"Coal","minecraft:coal","minecraft:coals, runes:rune_crafting/reagent/fire_small, supplementaries:blackboard_black, c:coal"
"Minecraft","minecraft:coal",762,"Coal","minecraft:coal_from_blasting_coal_ore","minecraft:coals, runes:rune_crafting/reagent/fire_small, supplementaries:blackboard_black, c:coal"
"Minecraft","minecraft:coal",762,"Coal","minecraft:coal_from_blasting_deepslate_coal_ore","minecraft:coals, runes:rune_crafting/reagent/fire_small, supplementaries:blackboard_black, c:coal"
"Minecraft","minecraft:coal",762,"Coal","minecraft:coal_from_smelting_coal_ore","minecraft:coals, runes:rune_crafting/reagent/fire_small, supplementaries:blackboard_black, c:coal"
"Minecraft","minecraft:coal",762,"Coal","minecraft:coal_from_smelting_deepslate_coal_ore","minecraft:coals, runes:rune_crafting/reagent/fire_small, supplementaries:blackboard_black, c:coal"
"Minecraft","minecraft:coal_block",68,"Block of Coal","minecraft:coal_block","c:storage_blocks, c:coal_blocks, chipped:coal_block"
"Minecraft","minecraft:coarse_dirt",16,"Coarse Dirt","minecraft:coarse_dirt","minecraft:dirt"
"Minecraft","minecraft:coast_armor_trim_smithing_template",1221,"Smithing Template","minecraft:coast_armor_trim_smithing_template","minecraft:trim_templates"
"Minecraft","minecraft:cobbled_deepslate_slab",630,"Cobbled Deepslate Slab","minecraft:cobbled_deepslate_slab","minecraft:slabs"
"Minecraft","minecraft:cobbled_deepslate_slab",630,"Cobbled Deepslate Slab","minecraft:cobbled_deepslate_slab_from_cobbled_deepslate_stonecutting","minecraft:slabs"
"Minecraft","minecraft:cobbled_deepslate_stairs",613,"Cobbled Deepslate Stairs","minecraft:cobbled_deepslate_stairs","minecraft:stairs"
"Minecraft","minecraft:cobbled_deepslate_stairs",613,"Cobbled Deepslate Stairs","minecraft:cobbled_deepslate_stairs_from_cobbled_deepslate_stonecutting","minecraft:stairs"
"Minecraft","minecraft:cobbled_deepslate_wall",393,"Cobbled Deepslate Wall","minecraft:cobbled_deepslate_wall","minecraft:walls"
"Minecraft","minecraft:cobbled_deepslate_wall",393,"Cobbled Deepslate Wall","minecraft:cobbled_deepslate_wall_from_cobbled_deepslate_stonecutting","minecraft:walls"
"Minecraft","minecraft:cobblestone_slab",247,"Cobblestone Slab","minecraft:cobblestone_slab","minecraft:slabs"
"Minecraft","minecraft:cobblestone_slab",247,"Cobblestone Slab","minecraft:cobblestone_slab_from_cobblestone_stonecutting","minecraft:slabs"
"Minecraft","minecraft:cobblestone_stairs",282,"Cobblestone Stairs","minecraft:cobblestone_stairs","minecraft:stairs"
"Minecraft","minecraft:cobblestone_stairs",282,"Cobblestone Stairs","minecraft:cobblestone_stairs_from_cobblestone_stonecutting","minecraft:stairs"
"Minecraft","minecraft:cobblestone_wall",375,"Cobblestone Wall","minecraft:cobblestone_wall","minecraft:walls"
"Minecraft","minecraft:cobblestone_wall",375,"Cobblestone Wall","minecraft:cobblestone_wall_from_cobblestone_stonecutting","minecraft:walls"
"Minecraft","minecraft:comparator",639,"Redstone Comparator","minecraft:comparator","ae2:p2p_attunements/redstone_p2p_tunnel"
"Minecraft","minecraft:compass",888,"Compass","minecraft:compass","minecraft:compasses"
"Minecraft","minecraft:composter",1153,"Composter","minecraft:composter","c:villager_job_sites"
"Minecraft","minecraft:conduit",598,"Conduit","minecraft:conduit",""
"Minecraft","minecraft:cooked_beef",948,"Steak","minecraft:cooked_beef","forge:cooked_beef, c:foods/cooked_meats/cooked_beef, bakery:cooked_beef, c:foods/cooked_meats, c:cooked_beef, c:foods, forge:food/meat, wildernature:can_be_truffled, farm_and_charm:cooked_beef"
"Minecraft","minecraft:cooked_beef",948,"Steak","minecraft:cooked_beef_from_campfire_cooking","forge:cooked_beef, c:foods/cooked_meats/cooked_beef, bakery:cooked_beef, c:foods/cooked_meats, c:cooked_beef, c:foods, forge:food/meat, wildernature:can_be_truffled, farm_and_charm:cooked_beef"
"Minecraft","minecraft:cooked_beef",948,"Steak","minecraft:cooked_beef_from_smoking","forge:cooked_beef, c:foods/cooked_meats/cooked_beef, bakery:cooked_beef, c:foods/cooked_meats, c:cooked_beef, c:foods, forge:food/meat, wildernature:can_be_truffled, farm_and_charm:cooked_beef"
"Minecraft","minecraft:cooked_chicken",950,"Cooked Chicken","minecraft:cooked_chicken","forge:food/meat, c:cooked_chicken, farm_and_charm:cooked_chicken, c:foods/cooked_meats/cooked_chicken, c:foods, candlelight:cooked_chicken, wildernature:can_be_truffled, bakery:cooked_beef, forge:cooked_chicken, c:foods/cooked_meats"
"Minecraft","minecraft:cooked_chicken",950,"Cooked Chicken","minecraft:cooked_chicken_from_campfire_cooking","forge:food/meat, c:cooked_chicken, farm_and_charm:cooked_chicken, c:foods/cooked_meats/cooked_chicken, c:foods, candlelight:cooked_chicken, wildernature:can_be_truffled, bakery:cooked_beef, forge:cooked_chicken, c:foods/cooked_meats"
"Minecraft","minecraft:cooked_chicken",950,"Cooked Chicken","minecraft:cooked_chicken_from_smoking","forge:food/meat, c:cooked_chicken, farm_and_charm:cooked_chicken, c:foods/cooked_meats/cooked_chicken, c:foods, candlelight:cooked_chicken, wildernature:can_be_truffled, bakery:cooked_beef, forge:cooked_chicken, c:foods/cooked_meats"
"Minecraft","minecraft:cooked_cod",899,"Cooked Cod","minecraft:cooked_cod","c:foods, wildernature:can_be_truffled, c:cooked_fishes/cod, c:cooked_fish, forge:cooked_fishes, c:foods/cooked_fishes, untitledduckmod:duck_taming_food, c:foods/cooked_fishes/cod, farm_and_charm:cooked_fishes, minecraft:fishes, untitledduckmod:duck_food, forge:food/meat"
"Minecraft","minecraft:cooked_cod",899,"Cooked Cod","minecraft:cooked_cod_from_campfire_cooking","c:foods, wildernature:can_be_truffled, c:cooked_fishes/cod, c:cooked_fish, forge:cooked_fishes, c:foods/cooked_fishes, untitledduckmod:duck_taming_food, c:foods/cooked_fishes/cod, farm_and_charm:cooked_fishes, minecraft:fishes, untitledduckmod:duck_food, forge:food/meat"
"Minecraft","minecraft:cooked_cod",899,"Cooked Cod","minecraft:cooked_cod_from_smoking","c:foods, wildernature:can_be_truffled, c:cooked_fishes/cod, c:cooked_fish, forge:cooked_fishes, c:foods/cooked_fishes, untitledduckmod:duck_taming_food, c:foods/cooked_fishes/cod, farm_and_charm:cooked_fishes, minecraft:fishes, untitledduckmod:duck_food, forge:food/meat"
"Minecraft","minecraft:cooked_mutton",1086,"Cooked Mutton","minecraft:cooked_mutton","forge:cooked_mutton, bakery:cooked_beef, farm_and_charm:cooked_mutton, c:foods/cooked_meats, c:cooked_mutton, c:foods/cooked_meats/cooked_mutton, c:foods, forge:food/meat, wildernature:can_be_truffled"
"Minecraft","minecraft:cooked_mutton",1086,"Cooked Mutton","minecraft:cooked_mutton_from_campfire_cooking","forge:cooked_mutton, bakery:cooked_beef, farm_and_charm:cooked_mutton, c:foods/cooked_meats, c:cooked_mutton, c:foods/cooked_meats/cooked_mutton, c:foods, forge:food/meat, wildernature:can_be_truffled"
"Minecraft","minecraft:cooked_mutton",1086,"Cooked Mutton","minecraft:cooked_mutton_from_smoking","forge:cooked_mutton, bakery:cooked_beef, farm_and_charm:cooked_mutton, c:foods/cooked_meats, c:cooked_mutton, c:foods/cooked_meats/cooked_mutton, c:foods, forge:food/meat, wildernature:can_be_truffled"
"Minecraft","minecraft:cooked_porkchop",842,"Cooked Porkchop","minecraft:cooked_porkchop","c:foods/cooked_meats, farm_and_charm:cooked_pork, c:cooked_pork, minecraft:piglin_food, forge:food/meat, c:foods/cooked_meats/cooked_pork, forge:cooked_pork, bakery:cooked_beef, candlelight:cooked_pork, wildernature:can_be_truffled, c:foods"
"Minecraft","minecraft:cooked_porkchop",842,"Cooked Porkchop","minecraft:cooked_porkchop_from_campfire_cooking","c:foods/cooked_meats, farm_and_charm:cooked_pork, c:cooked_pork, minecraft:piglin_food, forge:food/meat, c:foods/cooked_meats/cooked_pork, forge:cooked_pork, bakery:cooked_beef, candlelight:cooked_pork, wildernature:can_be_truffled, c:foods"
"Minecraft","minecraft:cooked_porkchop",842,"Cooked Porkchop","minecraft:cooked_porkchop_from_smoking","c:foods/cooked_meats, farm_and_charm:cooked_pork, c:cooked_pork, minecraft:piglin_food, forge:food/meat, c:foods/cooked_meats/cooked_pork, forge:cooked_pork, bakery:cooked_beef, candlelight:cooked_pork, wildernature:can_be_truffled, c:foods"
"Minecraft","minecraft:cooked_rabbit",1073,"Cooked Rabbit","minecraft:cooked_rabbit","c:foods, wildernature:can_be_truffled, bakery:cooked_beef, forge:food/meat"
"Minecraft","minecraft:cooked_rabbit",1073,"Cooked Rabbit","minecraft:cooked_rabbit_from_campfire_cooking","c:foods, wildernature:can_be_truffled, bakery:cooked_beef, forge:food/meat"
"Minecraft","minecraft:cooked_rabbit",1073,"Cooked Rabbit","minecraft:cooked_rabbit_from_smoking","c:foods, wildernature:can_be_truffled, bakery:cooked_beef, forge:food/meat"
"Minecraft","minecraft:cooked_salmon",900,"Cooked Salmon","minecraft:cooked_salmon","minecraft:fishes, c:cooked_fish, c:foods/cooked_fishes, naturalist:bear_tempt_items, c:foods, forge:cooked_fishes, wildernature:can_be_truffled, untitledduckmod:duck_food, untitledduckmod:duck_taming_food, forge:food/meat, c:cooked_fishes/salmon, c:foods/cooked_fishes/salmon, farm_and_charm:cooked_fishes"
"Minecraft","minecraft:cooked_salmon",900,"Cooked Salmon","minecraft:cooked_salmon_from_campfire_cooking","minecraft:fishes, c:cooked_fish, c:foods/cooked_fishes, naturalist:bear_tempt_items, c:foods, forge:cooked_fishes, wildernature:can_be_truffled, untitledduckmod:duck_food, untitledduckmod:duck_taming_food, forge:food/meat, c:cooked_fishes/salmon, c:foods/cooked_fishes/salmon, farm_and_charm:cooked_fishes"
"Minecraft","minecraft:cooked_salmon",900,"Cooked Salmon","minecraft:cooked_salmon_from_smoking","minecraft:fishes, c:cooked_fish, c:foods/cooked_fishes, naturalist:bear_tempt_items, c:foods, forge:cooked_fishes, wildernature:can_be_truffled, untitledduckmod:duck_food, untitledduckmod:duck_taming_food, forge:food/meat, c:cooked_fishes/salmon, c:foods/cooked_fishes/salmon, farm_and_charm:cooked_fishes"
"Minecraft","minecraft:cookie",940,"Cookie","minecraft:cookie","supplementaries:cookies, c:foods"
"Minecraft","minecraft:copper_block",75,"Block of Copper","minecraft:copper_block","c:copper_blocks, c:storage_blocks"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot","c:ingots, minecraft:trim_materials, ae2:metal_ingots, balm:ingots, c:ingots/copper, c:copper_ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_blasting_copper_ore","c:ingots, minecraft:trim_materials, ae2:metal_ingots, balm:ingots, c:ingots/copper, c:copper_ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_blasting_deepslate_copper_ore","c:ingots, minecraft:trim_materials, ae2:metal_ingots, balm:ingots, c:ingots/copper, c:copper_ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_blasting_raw_copper","c:ingots, minecraft:trim_materials, ae2:metal_ingots, balm:ingots, c:ingots/copper, c:copper_ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_smelting_copper_ore","c:ingots, minecraft:trim_materials, ae2:metal_ingots, balm:ingots, c:ingots/copper, c:copper_ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_smelting_deepslate_copper_ore","c:ingots, minecraft:trim_materials, ae2:metal_ingots, balm:ingots, c:ingots/copper, c:copper_ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_smelting_raw_copper","c:ingots, minecraft:trim_materials, ae2:metal_ingots, balm:ingots, c:ingots/copper, c:copper_ingots"
"Minecraft","minecraft:copper_ingot",772,"Copper Ingot","minecraft:copper_ingot_from_waxed_copper_block","c:ingots, minecraft:trim_materials, ae2:metal_ingots, balm:ingots, c:ingots/copper, c:copper_ingots"
"Minecraft","minecraft:cracked_deepslate_bricks",325,"Cracked Deepslate Bricks","minecraft:cracked_deepslate_bricks",""
"Minecraft","minecraft:cracked_deepslate_tiles",327,"Cracked Deepslate Tiles","minecraft:cracked_deepslate_tiles",""
"Minecraft","minecraft:cracked_nether_bricks",345,"Cracked Nether Bricks","minecraft:cracked_nether_bricks",""
"Minecraft","minecraft:cracked_polished_blackstone_bricks",1188,"Cracked Polished Blackstone Bricks","minecraft:cracked_polished_blackstone_bricks","incendium:blackstone_blocks"
"Minecraft","minecraft:cracked_stone_bricks",320,"Cracked Stone Bricks","minecraft:cracked_stone_bricks","minecraft:stone_bricks"
"Minecraft","minecraft:crafting_table",278,"Crafting Table","minecraft:crafting_table",""
"Minecraft","minecraft:creeper_banner_pattern",1147,"Banner Pattern","minecraft:creeper_banner_pattern",""
"Minecraft","minecraft:crimson_button",671,"Crimson Button","minecraft:crimson_button","extshape:wooden_blocks, minecraft:wooden_buttons, minecraft:buttons, minecraft:non_flammable_wood"
