"Mod name","Registry name","Hardness","Resistance"
"Chipped","chipped:botanical_oak_cubed_bookshelf","1,50","1,50"
"Chipped","chipped:botanical_oak_large_bookshelf","1,50","1,50"
"Chipped","chipped:botanist_workbench","2,00","3,00"
"Chipped","chipped:boxed_acacia_planks","2,00","3,00"
"Chipped","chipped:boxed_bamboo_planks","2,00","3,00"
"Chipped","chipped:boxed_birch_planks","2,00","3,00"
"Chipped","chipped:boxed_cherry_planks","2,00","3,00"
"Chipped","chipped:boxed_crimson_planks","2,00","3,00"
"Chipped","chipped:boxed_dark_oak_planks","2,00","3,00"
"Chipped","chipped:boxed_jungle_planks","2,00","3,00"
"Chipped","chipped:boxed_mangrove_planks","2,00","3,00"
"Chipped","chipped:boxed_oak_planks","2,00","3,00"
"Chipped","chipped:boxed_spruce_planks","2,00","3,00"
"Chipped","chipped:boxed_warped_planks","2,00","3,00"
"Chipped","chipped:brick_bond_acacia_planks","2,00","3,00"
"Chipped","chipped:brick_bond_bamboo_planks","2,00","3,00"
"Chipped","chipped:brick_bond_birch_planks","2,00","3,00"
"Chipped","chipped:brick_bond_cherry_planks","2,00","3,00"
"Chipped","chipped:brick_bond_crimson_planks","2,00","3,00"
"Chipped","chipped:brick_bond_dark_oak_planks","2,00","3,00"
"Chipped","chipped:brick_bond_jungle_planks","2,00","3,00"
"Chipped","chipped:brick_bond_mangrove_planks","2,00","3,00"
"Chipped","chipped:brick_bond_oak_planks","2,00","3,00"
"Chipped","chipped:brick_bond_spruce_planks","2,00","3,00"
"Chipped","chipped:brick_bond_warped_planks","2,00","3,00"
"Chipped","chipped:brick_bordered_amethyst_block","1,50","1,50"
"Chipped","chipped:brick_bordered_ancient_debris","30,00","1200,00"
"Chipped","chipped:brick_bordered_andesite","1,50","6,00"
"Chipped","chipped:brick_bordered_basalt","1,25","4,20"
"Chipped","chipped:brick_bordered_blackstone","1,50","6,00"
"Chipped","chipped:brick_bordered_blue_ice","2,80","2,80"
"Chipped","chipped:brick_bordered_borderless_bricks","2,00","6,00"
"Chipped","chipped:brick_bordered_bricks","2,00","6,00"
"Chipped","chipped:brick_bordered_calcite","0,75","0,75"
"Chipped","chipped:brick_bordered_clay","0,60","0,60"
"Chipped","chipped:brick_bordered_coal_block","5,00","6,00"
"Chipped","chipped:brick_bordered_cobblestone","2,00","6,00"
"Chipped","chipped:brick_bordered_crying_obsidian","50,00","1200,00"
"Chipped","chipped:brick_bordered_dark_prismarine","1,50","6,00"
"Chipped","chipped:brick_bordered_deepslate","3,00","6,00"
"Chipped","chipped:brick_bordered_diorite","1,50","6,00"
"Chipped","chipped:brick_bordered_dirt","0,50","0,50"
"Chipped","chipped:brick_bordered_dripstone_block","1,50","1,00"
"Chipped","chipped:brick_bordered_end_stone","3,00","9,00"
"Chipped","chipped:brick_bordered_gilded_blackstone","1,50","6,00"
"Chipped","chipped:brick_bordered_granite","1,50","6,00"
"Chipped","chipped:brick_bordered_ice","0,50","0,50"
"Chipped","chipped:brick_bordered_lapis_block","3,00","3,00"
"Chipped","chipped:brick_bordered_lodestone","3,50","3,50"
"Chipped","chipped:brick_bordered_magma_block","0,50","0,50"
"Chipped","chipped:brick_bordered_mossy_cobblestone","2,00","6,00"
"Chipped","chipped:brick_bordered_mossy_stone_bricks","1,50","6,00"
"Chipped","chipped:brick_bordered_mud","0,50","0,50"
"Chipped","chipped:brick_bordered_mud_bricks","1,50","3,00"
"Chipped","chipped:brick_bordered_nether_bricks","2,00","6,00"
"Chipped","chipped:brick_bordered_netherrack","0,40","0,40"
"Chipped","chipped:brick_bordered_obsidian","50,00","1200,00"
"Chipped","chipped:brick_bordered_packed_ice","0,50","0,50"
"Chipped","chipped:brick_bordered_packed_mud","1,00","3,00"
"Chipped","chipped:brick_bordered_prismarine","1,50","6,00"
"Chipped","chipped:brick_bordered_purpur_block","1,50","6,00"
"Chipped","chipped:brick_bordered_quartz_block","0,80","0,80"
"Chipped","chipped:brick_bordered_raw_copper_block","5,00","6,00"
"Chipped","chipped:brick_bordered_raw_gold_block","5,00","6,00"
"Chipped","chipped:brick_bordered_raw_iron_block","5,00","6,00"
"Chipped","chipped:brick_bordered_red_nether_bricks","2,00","6,00"
"Chipped","chipped:brick_bordered_red_sandstone","0,80","0,80"
"Chipped","chipped:brick_bordered_redstone_block","5,00","6,00"
"Chipped","chipped:brick_bordered_sandstone","0,80","0,80"
"Chipped","chipped:brick_bordered_smooth_stone","2,00","6,00"
"Chipped","chipped:brick_bordered_snow_block","0,20","0,20"
"Chipped","chipped:brick_bordered_stone","1,50","6,00"
"Chipped","chipped:brick_bordered_tuff","1,50","6,00"
"Chipped","chipped:bricked_mangrove_planks","2,00","3,00"
"Chipped","chipped:bricks_bricks","2,00","6,00"
"Chipped","chipped:bricks_mini_tiles","2,00","6,00"
"Chipped","chipped:bricks_pillar","2,00","6,00"
"Chipped","chipped:bricks_pillar_top","2,00","6,00"
"Chipped","chipped:bricks_scales","2,00","6,00"
"Chipped","chipped:bricky_acacia_planks","2,00","3,00"
"Chipped","chipped:bricky_bamboo_planks","2,00","3,00"
"Chipped","chipped:bricky_birch_planks","2,00","3,00"
"Chipped","chipped:bricky_cherry_planks","2,00","3,00"
"Chipped","chipped:bricky_crimson_planks","2,00","3,00"
"Chipped","chipped:bricky_dark_oak_planks","2,00","3,00"
"Chipped","chipped:bricky_jungle_planks","2,00","3,00"
"Chipped","chipped:bricky_mangrove_planks","2,00","3,00"
"Chipped","chipped:bricky_oak_planks","2,00","3,00"
"Chipped","chipped:bricky_spruce_planks","2,00","3,00"
"Chipped","chipped:bricky_warped_planks","2,00","3,00"
"Chipped","chipped:bright_melon","1,00","1,00"
"Chipped","chipped:broken_cobweb","4,00","4,00"
"Chipped","chipped:broken_glowstone","0,30","0,30"
"Chipped","chipped:broken_lily_pad","0,00","0,00"
"Chipped","chipped:broken_mushroom_stem","0,20","0,20"
"Chipped","chipped:broken_sea_lantern","0,30","0,30"
"Chipped","chipped:broken_shroomlight","1,00","1,00"
"Chipped","chipped:brown_concrete_bricks","1,80","1,80"
"Chipped","chipped:brown_concrete_panel","1,80","1,80"
"Chipped","chipped:brown_concrete_pillar","1,80","1,80"
"Chipped","chipped:brown_concrete_tiles","1,80","1,80"
"Chipped","chipped:brown_dried_kelp_block","0,50","2,50"
"Chipped","chipped:brown_glazed_terracotta_pillar_sides","1,40","1,40"
"Chipped","chipped:brown_glazed_terracotta_pillar_top","1,40","1,40"
"Chipped","chipped:brown_glazed_terracotta_smooth_tiles","1,40","1,40"
"Chipped","chipped:brown_glazed_terracotta_tiles","1,40","1,40"
"Chipped","chipped:brown_mushroom_bulb","0,00","0,00"
"Chipped","chipped:brown_mushroom_bushel","0,00","0,00"
"Chipped","chipped:brown_mushroom_cluster","0,00","0,00"
"Chipped","chipped:brown_mushroom_trio","0,00","0,00"
"Chipped","chipped:brown_terracotta_bricks","1,25","4,20"
"Chipped","chipped:brown_terracotta_column","1,25","4,20"
"Chipped","chipped:brown_terracotta_pillar","1,25","4,20"
"Chipped","chipped:brown_terracotta_tile","1,25","4,20"
"Chipped","chipped:brown_terracotta_tiles","1,25","4,20"
"Chipped","chipped:bubbling_nether_wart_block","1,00","1,00"
"Chipped","chipped:bubbling_warped_wart_block","1,00","1,00"
"Chipped","chipped:budding_crimson_roots","0,00","0,00"
"Chipped","chipped:budding_crimson_roots_bulb","0,00","0,00"
"Chipped","chipped:bulbed_brown_mushroom","0,00","0,00"
"Chipped","chipped:bulbed_crimson_fungus","0,00","0,00"
"Chipped","chipped:bulbed_glowstone","0,30","0,30"
"Chipped","chipped:bulbed_red_mushroom","0,00","0,00"
"Chipped","chipped:bulbed_sea_lantern","0,30","0,30"
"Chipped","chipped:bulbed_warped_fungus","0,00","0,00"
"Chipped","chipped:bulby_sponge","0,60","0,60"
"Chipped","chipped:bundled_acacia_log","2,00","2,00"
"Chipped","chipped:bundled_birch_log","2,00","2,00"
"Chipped","chipped:bundled_black_carpet","0,10","0,10"
"Chipped","chipped:bundled_black_wool","0,80","0,80"
"Chipped","chipped:bundled_blue_carpet","0,10","0,10"
"Chipped","chipped:bundled_blue_wool","0,80","0,80"
"Chipped","chipped:bundled_brown_carpet","0,10","0,10"
"Chipped","chipped:bundled_brown_wool","0,80","0,80"
"Chipped","chipped:bundled_cherry_log","2,00","2,00"
"Chipped","chipped:bundled_crimson_stem","2,00","2,00"
"Chipped","chipped:bundled_cyan_carpet","0,10","0,10"
"Chipped","chipped:bundled_cyan_wool","0,80","0,80"
"Chipped","chipped:bundled_dark_oak_log","2,00","2,00"
"Chipped","chipped:bundled_gray_carpet","0,10","0,10"
"Chipped","chipped:bundled_gray_wool","0,80","0,80"
"Chipped","chipped:bundled_green_carpet","0,10","0,10"
"Chipped","chipped:bundled_green_wool","0,80","0,80"
"Chipped","chipped:bundled_hay_block","0,50","0,50"
"Chipped","chipped:bundled_jungle_log","2,00","2,00"
"Chipped","chipped:bundled_light_blue_carpet","0,10","0,10"
"Chipped","chipped:bundled_light_blue_wool","0,80","0,80"
"Chipped","chipped:bundled_light_gray_carpet","0,10","0,10"
"Chipped","chipped:bundled_light_gray_wool","0,80","0,80"
"Chipped","chipped:bundled_lime_carpet","0,10","0,10"
"Chipped","chipped:bundled_lime_wool","0,80","0,80"
"Chipped","chipped:bundled_magenta_carpet","0,10","0,10"
"Chipped","chipped:bundled_magenta_wool","0,80","0,80"
"Chipped","chipped:bundled_mangrove_log","2,00","2,00"
"Chipped","chipped:bundled_oak_log","2,00","2,00"
"Chipped","chipped:bundled_orange_carpet","0,10","0,10"
"Chipped","chipped:bundled_orange_wool","0,80","0,80"
"Chipped","chipped:bundled_pink_carpet","0,10","0,10"
"Chipped","chipped:bundled_pink_wool","0,80","0,80"
"Chipped","chipped:bundled_purple_carpet","0,10","0,10"
"Chipped","chipped:bundled_purple_wool","0,80","0,80"
"Chipped","chipped:bundled_red_carpet","0,10","0,10"
"Chipped","chipped:bundled_red_wool","0,80","0,80"
"Chipped","chipped:bundled_spruce_log","2,00","2,00"
"Chipped","chipped:bundled_warped_stem","2,00","2,00"
"Chipped","chipped:bundled_white_carpet","0,10","0,10"
"Chipped","chipped:bundled_white_wool","0,80","0,80"
"Chipped","chipped:bundled_yellow_carpet","0,10","0,10"
"Chipped","chipped:bundled_yellow_wool","0,80","0,80"
"Chipped","chipped:burning_coal_lantern","3,50","3,50"
"Chipped","chipped:bushy_nether_sprouts","0,00","0,00"
"Chipped","chipped:button_brown_mushroom","0,00","0,00"
"Chipped","chipped:button_crimson_fungus","0,00","0,00"
"Chipped","chipped:button_mud","0,50","0,50"
"Chipped","chipped:button_mud_bricks","1,50","3,00"
"Chipped","chipped:button_packed_mud","1,00","3,00"
"Chipped","chipped:button_red_mushroom","0,00","0,00"
"Chipped","chipped:button_warped_fungus","0,00","0,00"
"Chipped","chipped:calcite_bricks","0,75","0,75"
"Chipped","chipped:calcite_mini_tiles","0,75","0,75"
"Chipped","chipped:calcite_pillar","0,75","0,75"
"Chipped","chipped:calcite_pillar_top","0,75","0,75"
"Chipped","chipped:calcite_pointed_dripstone","1,50","3,00"
"Chipped","chipped:calcite_scales","0,75","0,75"
"Chipped","chipped:carpenters_table","2,00","3,00"
"Chipped","chipped:carved_amethyst_block","1,50","1,50"
"Chipped","chipped:carved_ancient_debris","30,00","1200,00"
"Chipped","chipped:carved_andesite","1,50","6,00"
"Chipped","chipped:carved_basalt","1,25","4,20"
"Chipped","chipped:carved_blackstone","1,50","6,00"
"Chipped","chipped:carved_blue_ice","2,80","2,80"
"Chipped","chipped:carved_borderless_bricks","2,00","6,00"
"Chipped","chipped:carved_bricks","2,00","6,00"
"Chipped","chipped:carved_calcite","0,75","0,75"
"Chipped","chipped:carved_clay","0,60","0,60"
"Chipped","chipped:carved_coal_block","5,00","6,00"
"Chipped","chipped:carved_cobblestone","2,00","6,00"
"Chipped","chipped:carved_crying_obsidian","50,00","1200,00"
"Chipped","chipped:carved_dark_prismarine","1,50","6,00"
"Chipped","chipped:carved_deepslate","3,00","6,00"
"Chipped","chipped:carved_diorite","1,50","6,00"
"Chipped","chipped:carved_dirt","0,50","0,50"
"Chipped","chipped:carved_dripstone_block","1,50","1,00"
"Chipped","chipped:carved_end_stone","3,00","9,00"
"Chipped","chipped:carved_gilded_blackstone","1,50","6,00"
"Chipped","chipped:carved_granite","1,50","6,00"
"Chipped","chipped:carved_ice","0,50","0,50"
"Chipped","chipped:carved_lapis_block","3,00","3,00"
"Chipped","chipped:carved_lodestone","3,50","3,50"
"Chipped","chipped:carved_magma_block","0,50","0,50"
"Chipped","chipped:carved_mangrove_planks","2,00","3,00"
"Chipped","chipped:carved_mossy_cobblestone","2,00","6,00"
"Chipped","chipped:carved_mossy_stone_bricks","1,50","6,00"
"Chipped","chipped:carved_mud","0,50","0,50"
"Chipped","chipped:carved_mud_bricks","1,50","3,00"
"Chipped","chipped:carved_mud_bricks_pillar","1,50","3,00"
"Chipped","chipped:carved_mud_pillar","0,50","0,50"
"Chipped","chipped:carved_nether_bricks","2,00","6,00"
"Chipped","chipped:carved_netherrack","0,40","0,40"
"Chipped","chipped:carved_obsidian","50,00","1200,00"
"Chipped","chipped:carved_packed_ice","0,50","0,50"
"Chipped","chipped:carved_packed_mud","1,00","3,00"
"Chipped","chipped:carved_packed_mud_pillar","1,00","3,00"
"Chipped","chipped:carved_prismarine","1,50","6,00"
"Chipped","chipped:carved_purpur_block","1,50","6,00"
"Chipped","chipped:carved_raw_copper_block","5,00","6,00"
"Chipped","chipped:carved_raw_gold_block","5,00","6,00"
"Chipped","chipped:carved_raw_iron_block","5,00","6,00"
"Chipped","chipped:carved_red_nether_bricks","2,00","6,00"
"Chipped","chipped:carved_red_sandstone","0,80","0,80"
"Chipped","chipped:carved_redstone_block","5,00","6,00"
"Chipped","chipped:carved_sandstone","0,80","0,80"
"Chipped","chipped:carved_smooth_stone","2,00","6,00"
"Chipped","chipped:carved_snow_block","0,20","0,20"
"Chipped","chipped:carved_stone","1,50","6,00"
"Chipped","chipped:carved_stripped_acacia_log","2,00","2,00"
"Chipped","chipped:carved_stripped_birch_log","2,00","2,00"
"Chipped","chipped:carved_stripped_cherry_log","2,00","2,00"
"Chipped","chipped:carved_stripped_crimson_stem","2,00","2,00"
"Chipped","chipped:carved_stripped_dark_oak_log","2,00","2,00"
"Chipped","chipped:carved_stripped_jungle_log","2,00","2,00"
"Chipped","chipped:carved_stripped_mangrove_log","2,00","2,00"
"Chipped","chipped:carved_stripped_oak_log","2,00","2,00"
"Chipped","chipped:carved_stripped_spruce_log","2,00","2,00"
"Chipped","chipped:carved_stripped_warped_stem","2,00","2,00"
"Chipped","chipped:carved_tuff","1,50","6,00"
"Chipped","chipped:center_cut_acacia_log","2,00","2,00"
"Chipped","chipped:center_cut_birch_log","2,00","2,00"
"Chipped","chipped:center_cut_cherry_log","2,00","2,00"
"Chipped","chipped:center_cut_crimson_stem","2,00","2,00"
"Chipped","chipped:center_cut_dark_oak_log","2,00","2,00"
"Chipped","chipped:center_cut_jungle_log","2,00","2,00"
"Chipped","chipped:center_cut_mangrove_log","2,00","2,00"
"Chipped","chipped:center_cut_oak_log","2,00","2,00"
"Chipped","chipped:center_cut_spruce_log","2,00","2,00"
"Chipped","chipped:center_cut_warped_stem","2,00","2,00"
"Chipped","chipped:centered_mud","0,50","0,50"
"Chipped","chipped:centered_mud_bricks","1,50","3,00"
"Chipped","chipped:centered_packed_mud","1,00","3,00"
"Chipped","chipped:chained_iron_bars","5,00","6,00"
"Chipped","chipped:checkered_acacia_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_amethyst_block_tiles","1,50","1,50"
"Chipped","chipped:checkered_ancient_debris_tiles","30,00","1200,00"
"Chipped","chipped:checkered_andesite_tiles","1,50","6,00"
"Chipped","chipped:checkered_bamboo_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_basalt_tiles","1,25","4,20"
"Chipped","chipped:checkered_birch_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_blackstone_tiles","1,50","6,00"
"Chipped","chipped:checkered_blue_ice_tiles","2,80","2,80"
"Chipped","chipped:checkered_borderless_bricks_tiles","2,00","6,00"
"Chipped","chipped:checkered_bricks_tiles","2,00","6,00"
"Chipped","chipped:checkered_calcite_tiles","0,75","0,75"
"Chipped","chipped:checkered_cherry_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_clay_tiles","0,60","0,60"
"Chipped","chipped:checkered_coal_block_tiles","5,00","6,00"
"Chipped","chipped:checkered_cobblestone_tiles","2,00","6,00"
"Chipped","chipped:checkered_crimson_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_crying_obsidian_tiles","50,00","1200,00"
"Chipped","chipped:checkered_dark_oak_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_dark_prismarine_tiles","1,50","6,00"
"Chipped","chipped:checkered_deepslate_tiles","3,00","6,00"
"Chipped","chipped:checkered_diorite_tiles","1,50","6,00"
"Chipped","chipped:checkered_dirt_tiles","0,50","0,50"
"Chipped","chipped:checkered_dripstone_block_tiles","1,50","1,00"
"Chipped","chipped:checkered_end_stone_tiles","3,00","9,00"
"Chipped","chipped:checkered_gilded_blackstone_tiles","1,50","6,00"
"Chipped","chipped:checkered_granite_tiles","1,50","6,00"
"Chipped","chipped:checkered_ice_tiles","0,50","0,50"
"Chipped","chipped:checkered_iron_lantern","3,50","3,50"
"Chipped","chipped:checkered_iron_soul_lantern","3,50","3,50"
"Chipped","chipped:checkered_jungle_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_lapis_block_tiles","3,00","3,00"
"Chipped","chipped:checkered_lodestone_tiles","3,50","3,50"
"Chipped","chipped:checkered_magma_block_tiles","0,50","0,50"
"Chipped","chipped:checkered_mangrove_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_mossy_cobblestone_tiles","2,00","6,00"
"Chipped","chipped:checkered_mossy_stone_bricks_tiles","1,50","6,00"
"Chipped","chipped:checkered_nether_bricks_tiles","2,00","6,00"
"Chipped","chipped:checkered_netherrack_tiles","0,40","0,40"
"Chipped","chipped:checkered_oak_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_obsidian_tiles","50,00","1200,00"
"Chipped","chipped:checkered_packed_ice_tiles","0,50","0,50"
"Chipped","chipped:checkered_prismarine_tiles","1,50","6,00"
"Chipped","chipped:checkered_quartz_block_tiles","0,80","0,80"
"Chipped","chipped:checkered_raw_copper_block_tiles","5,00","6,00"
"Chipped","chipped:checkered_raw_gold_block_tiles","5,00","6,00"
"Chipped","chipped:checkered_raw_iron_block_tiles","5,00","6,00"
"Chipped","chipped:checkered_red_nether_bricks_tiles","2,00","6,00"
"Chipped","chipped:checkered_red_sandstone_tiles","0,80","0,80"
"Chipped","chipped:checkered_redstone_block_tiles","5,00","6,00"
"Chipped","chipped:checkered_sandstone_tiles","0,80","0,80"
"Chipped","chipped:checkered_smooth_stone_tiles","2,00","6,00"
"Chipped","chipped:checkered_snow_block_tiles","0,20","0,20"
"Chipped","chipped:checkered_spruce_trapdoor","3,00","3,00"
"Chipped","chipped:checkered_stone_tiles","1,50","6,00"
"Chipped","chipped:checkered_tuff_tiles","1,50","6,00"
"Chipped","chipped:checkered_warped_trapdoor","3,00","3,00"
"Chipped","chipped:cherry_acacia_leaves","0,20","0,20"
"Chipped","chipped:cherry_birch_leaves","0,20","0,20"
"Chipped","chipped:cherry_dark_oak_leaves","0,20","0,20"
