"Mod name","Registry name","Item ID","Display name","Durability","Tags"
"Unknown","simplyswords:runic_glaive",24132,"Runic Glaive",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_greataxe",24136,"Runic Greataxe",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_greathammer",24137,"Runic Greathammer",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_halberd",24140,"Runic Halberd",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_katana",24129,"Runic Katana",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_longsword",24126,"Runic Longsword",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_rapier",24128,"Runic Rapier",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_sai",24130,"Runic Sai",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_scythe",24139,"Runic Scythe",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_spear",24131,"Runic Spear",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_twinblade",24127,"Runic Twinblade",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:runic_warglaive",24138,"Runic Warglaive",2031,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:swords, minecraft:breaks_decorated_pots, galosphere:preservable_items, minecraft:tools, c:tools, simplyswords:runic_gear, minecraft:swords, c:swords"
"Unknown","simplyswords:shadowsting",24166,"Shadowsting",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:slumbering_lichblade",24163,"Slumbering Lichblade",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:soulkeeper",24151,"Soulkeeper",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:soulpyre",24155,"Soul Pyre",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:soulrender",24154,"Soulrender",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:soulstealer",24153,"Soulstealer",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:stars_edge",24176,"Star's Edge",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:stormbringer",24144,"Stormbringer",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:storms_edge",24143,"Storm's Edge",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:sunfire",24170,"Sunfire",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:sword_on_a_stick",24145,"Sword on a Stick",59,"minecraft:swords, galosphere:weapon_racks_can_hold, galosphere:preservable_items, minecraft:breaks_decorated_pots, c:tools, simplyswords:swords, c:swords, amendments:goes_in_tripwire_hook, minecraft:tools"
"Unknown","simplyswords:tainted_relic",24169,"Tainted Relic",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:tempest",24178,"Tempest",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:thunderbrand",24161,"Thunderbrand",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:toxic_longsword",24148,"Longsword of the Plague",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:twisted_blade",24152,"Twisted Blade",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:waking_lichblade",24164,"Waking Lichblade",3270,"amendments:goes_in_tripwire_hook, galosphere:weapon_racks_can_hold, simplyswords:uniques, minecraft:breaks_decorated_pots, simplyswords:swords, galosphere:preservable_items, minecraft:tools, c:tools, minecraft:swords, c:swords"
"Unknown","simplyswords:watcher_claymore",24142,"The Watcher",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:watching_warglaive",24147,"Watching Warglaive",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:waxweaver",24174,"Waxweaver",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:whisperwind",24172,"Whisperwind",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","simplyswords:wickpiercer",24177,"Wickpiercer",3270,"minecraft:tools, simplyswords:uniques, galosphere:preservable_items, simplyswords:conditional_uniques_type_1, amendments:goes_in_tripwire_hook, simplyswords:swords, c:tools, galosphere:weapon_racks_can_hold, minecraft:swords, minecraft:breaks_decorated_pots, c:swords"
"Unknown","sophisticatedstorage:packing_tape",24403,"Packing Tape",8,""
"Unknown","supplementaries:bamboo_spikes_tipped",25451,"Bamboo Spikes of Uncraftable tipped arrow",16,""
"Unknown","supplementaries:bubble_blower",25333,"Bubble Blower",250,""
"Unknown","supplementaries:flute",25336,"Flute",64,""
"Unknown","supplementaries:rope_arrow",25332,"Rope Arrow",32,"minecraft:arrows"
"Unknown","supplementaries:slingshot",25334,"Slingshot",192,""
"Unknown","supplementaries:wrench",25340,"Wrench",200,"amendments:goes_in_tripwire_hook, supplementaries:statue_tools"
"Unknown","vc_gliders:paraglider_diamond",24645,"Diamond Paraglider",300,"curios:glider, trinkets:chest/back, vc_gliders:gliders, trinkets:chest/cape"
"Unknown","vc_gliders:paraglider_gold",24644,"Gold Paraglider",200,"curios:glider, trinkets:chest/back, vc_gliders:gliders, trinkets:chest/cape"
"Unknown","vc_gliders:paraglider_iron",24643,"Iron Paraglider",100,"curios:glider, trinkets:chest/back, vc_gliders:gliders, trinkets:chest/cape"
"Unknown","vc_gliders:paraglider_netherite",24646,"Netherite Paraglider",500,"curios:glider, trinkets:chest/back, vc_gliders:gliders, trinkets:chest/cape"
"Unknown","vc_gliders:paraglider_wood",24642,"Basic Paraglider",50,"curios:glider, trinkets:chest/back, vc_gliders:gliders, trinkets:chest/cape"
"Unknown","vinery:straw_hat",24740,"Straw Hat",55,""
"Unknown","vinery:winemaker_apron",24741,"Winemaker Apron",80,""
"Unknown","vinery:winemaker_boots",24743,"Winemaker Boots",65,""
"Unknown","vinery:winemaker_leggings",24742,"Winemaker Leggings",75,""
"Unknown","waystones:warp_stone",24848,"Warp Stone",100,"waystones:warp_stones"
"Unknown","wildernature:blunderbuss",24862,"Blunderbuss",128,""
"Unknown","wildernature:fur_cloak",24865,"Fur Cloak",80,"trinkets:chest/cape"
"Unknown","wildernature:stylin_purple_hat",24897,"Stylin' Purple Hat",55,""
"Unknown","wizards:arcane_robe_chest",24923,"Arcane Robe Top",320,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:arcane_robe_feet",24925,"Arcane Boots",260,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:arcane_robe_head",24922,"Arcane Hat",220,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:arcane_robe_legs",24924,"Arcane Robe Bottom",300,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:fire_robe_chest",24927,"Fire Robe Top",320,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:fire_robe_feet",24929,"Fire Boots",260,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:fire_robe_head",24926,"Fire Hat",220,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:fire_robe_legs",24928,"Fire Robe Bottom",300,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:frost_robe_chest",24931,"Frost Robe Top",320,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:frost_robe_feet",24933,"Frost Boots",260,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:frost_robe_head",24930,"Frost Hat",220,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:frost_robe_legs",24932,"Frost Robe Bottom",300,"rpg_series:tier_2_armors, more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_2_equipment"
"Unknown","wizards:netherite_arcane_robe_chest",24935,"Netherite Arcane Robe Top",480,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_arcane_robe_feet",24937,"Netherite Arcane Boots",390,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_arcane_robe_head",24934,"Netherite Arcane Hat",330,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_arcane_robe_legs",24936,"Netherite Arcane Robe Bottom",450,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_fire_robe_chest",24939,"Netherite Fire Robe Top",480,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_fire_robe_feet",24941,"Netherite Fire Boots",390,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_fire_robe_head",24938,"Netherite Fire Hat",330,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_fire_robe_legs",24940,"Netherite Fire Robe Bottom",450,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_frost_robe_chest",24943,"Netherite Frost Robe Top",480,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_frost_robe_feet",24945,"Netherite Frost Boots",390,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_frost_robe_head",24942,"Netherite Frost Hat",330,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:netherite_frost_robe_legs",24944,"Netherite Frost Robe Bottom",450,"more_rpg_classes:enchant_elemental_mastery, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_3_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical, rpg_series:tier_3_equipment"
"Unknown","wizards:staff_arcane",24909,"Arcane Staff",1561,"rpg_series:tier_2_weapons, spell_power:enchant_haste, spell_power:enchant_spell_power_generic, wizards:staves, rpg_series:tier_2_equipment"
"Unknown","wizards:staff_crystal_arcane",24916,"Crystal Arcane Staff",2031,"rpg_series:tier_4_weapons, spell_power:enchant_haste, spell_power:enchant_spell_power_generic, wizards:staves, rpg_series:tier_4_equipment"
"Unknown","wizards:staff_fire",24910,"Fire Staff",1561,"rpg_series:tier_2_weapons, spell_power:enchant_haste, spell_power:enchant_spell_power_generic, wizards:staves, rpg_series:tier_2_equipment"
"Unknown","wizards:staff_frost",24911,"Frost Staff",1561,"rpg_series:tier_2_weapons, spell_power:enchant_haste, spell_power:enchant_spell_power_generic, wizards:staves, rpg_series:tier_2_equipment"
"Unknown","wizards:staff_netherite_arcane",24912,"Netherite Arcane Staff",2031,"spell_power:enchant_haste, spell_power:enchant_spell_power_generic, rpg_series:tier_3_equipment, wizards:staves, rpg_series:tier_3_weapons"
"Unknown","wizards:staff_netherite_fire",24913,"Netherite Fire Staff",2031,"spell_power:enchant_haste, spell_power:enchant_spell_power_generic, rpg_series:tier_3_equipment, wizards:staves, rpg_series:tier_3_weapons"
"Unknown","wizards:staff_netherite_frost",24914,"Netherite Frost Staff",2031,"spell_power:enchant_haste, spell_power:enchant_spell_power_generic, rpg_series:tier_3_equipment, wizards:staves, rpg_series:tier_3_weapons"
"Unknown","wizards:staff_ruby_fire",24915,"Ruby Fire Staff",2031,"rpg_series:tier_4_weapons, spell_power:enchant_haste, spell_power:enchant_spell_power_generic, wizards:staves, rpg_series:tier_4_equipment"
"Unknown","wizards:staff_smaragdant_frost",24917,"Smaragdant Frost Staff",2031,"rpg_series:tier_4_weapons, spell_power:enchant_haste, spell_power:enchant_spell_power_generic, wizards:staves, rpg_series:tier_4_equipment"
"Unknown","wizards:staff_wizard",24908,"Wizard Staff",250,"spell_power:enchant_haste, spell_power:enchant_spell_power_generic, wizards:staves, rpg_series:tier_1_equipment, rpg_series:tier_1_weapons"
"Unknown","wizards:wand_arcane",24902,"Arcane Wand",250,"wizards:wands, spell_power:enchant_haste, spell_power:enchant_spell_power_generic"
"Unknown","wizards:wand_fire",24903,"Fire Wand",250,"wizards:wands, spell_power:enchant_haste, spell_power:enchant_spell_power_generic"
"Unknown","wizards:wand_frost",24904,"Frost Wand",250,"wizards:wands, spell_power:enchant_haste, spell_power:enchant_spell_power_generic"
"Unknown","wizards:wand_netherite_arcane",24905,"Netherite Arcane Wand",2031,"wizards:wands, spell_power:enchant_haste, spell_power:enchant_spell_power_generic"
"Unknown","wizards:wand_netherite_fire",24906,"Netherite Fire Wand",2031,"wizards:wands, spell_power:enchant_haste, spell_power:enchant_spell_power_generic"
"Unknown","wizards:wand_netherite_frost",24907,"Netherite Frost Wand",2031,"wizards:wands, spell_power:enchant_haste, spell_power:enchant_spell_power_generic"
"Unknown","wizards:wand_novice",24901,"Novice Wand",59,"wizards:wands, rpg_series:tier_0_weapons, spell_power:enchant_haste, spell_power:enchant_spell_power_generic, rpg_series:tier_0_equipment"
"Unknown","wizards:wizard_robe_chest",24919,"Wizard Robe Top",160,"more_rpg_classes:enchant_elemental_mastery, rpg_series:tier_1_equipment, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_1_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical"
"Unknown","wizards:wizard_robe_feet",24921,"Wizard Boots",130,"more_rpg_classes:enchant_elemental_mastery, rpg_series:tier_1_equipment, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_1_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical"
"Unknown","wizards:wizard_robe_head",24918,"Wizard Hat",110,"more_rpg_classes:enchant_elemental_mastery, rpg_series:tier_1_equipment, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_1_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical"
"Unknown","wizards:wizard_robe_legs",24920,"Wizard Robe Bottom",150,"more_rpg_classes:enchant_elemental_mastery, rpg_series:tier_1_equipment, spell_power:enchant_critical_damage, spell_power:enchant_critical_chance, spell_power:enchant_spell_power_energize, spell_power:enchant_spell_power_specialized, wizards:wizard_robes, rpg_series:tier_1_armors, spell_power:enchant_spell_power_sunfire, spell_power:enchant_spell_power_soulfrost, spell_power:enchant_critical"
